GMRT-TAU_J042506.42+253321.2	04:25:06.417	+25:33:21.18	1.55	0.21	2.58	0.32	42	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042506.49+253935.4	04:25:06.491	+25:39:35.40	0.88	0.19	2.47	0.28	51	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042507.21+254345.0	04:25:07.215	+25:43:44.97	0.93	0.19	1.06	0.31	7	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042508.57+261846.3	04:25:08.573	+26:18:46.26	13.41	0.71	14.17	0.80	149	S	7.97	0.50	8.52	0.66	209	S	-0.80	0.35	-	-	-	G
GMRT-TAU_J042509.77+252818.3	04:25:09.765	+25:28:18.33	1.57	0.23	4.74	0.36	57	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042510.21+262112.2	04:25:10.211	+26:21:12.25	-	-	-	-	-	-	1.57	0.30	1.22	0.57	58	S	-	-	-	-	-	-
GMRT-TAU_J042515.04+263506.6	04:25:15.043	+26:35:06.59	48.74	2.46	66.39	3.41	388	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042515.62+255340.8	04:25:15.618	+25:53:40.82	4.03	0.35	5.44	0.53	146	S	3.66	0.42	5.02	0.66	130	S	-0.13	0.60	B	-0.43	0.19	N 
GMRT-TAU_J042515.86+260721.1	04:25:15.861	+26:07:21.13	3.23	0.26	8.52	0.51	163	C	1.56	0.22	3.30	0.33	123	S	-	-	-	-	-	-
GMRT-TAU_J042515.94+263819.5	04:25:15.936	+26:38:19.54	16.00	0.84	19.44	1.05	148	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042516.15+265344.5	04:25:16.148	+26:53:44.48	2.71	0.32	3.40	0.49	160	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042517.01+263827.4	04:25:17.014	+26:38:27.43	8.67	0.50	12.69	0.74	148	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042517.28+260701.3	04:25:17.284	+26:07:01.27	8.88	0.50	15.21	0.83	163	C	3.60	0.29	5.46	0.44	124	S	-	-	-	-	-	-
